Sort,Complexity,Time
MergeSort,8,20700
MergeSort,9,26000
MergeSort,2319,669600
MergeSort,2318,926200
MergeSort,1000,310000
MergeSort,1484,1041100
MergeSort,2331,893300
MergeSort,1483,515000
MergeSort,2330,665200
MergeSort,1482,523200
MergeSort,1481,569200
MergeSort,1480,517300
MergeSort,2328,817300
MergeSort,2327,855200
MergeSort,1479,820100
MergeSort,2326,1142900
MergeSort,1478,478800
MergeSort,2325,891200
MergeSort,1477,404600
MergeSort,2324,661700
MergeSort,1476,551700
MergeSort,2323,764700
MergeSort,1475,535600
MergeSort,2322,908100
MergeSort,1474,541300
MergeSort,2321,766300
MergeSort,2329,719900
MergeSort,1011,343300
MergeSort,1495,543500
MergeSort,2342,784100
MergeSort,1010,388300
MergeSort,1494,420000
MergeSort,2341,923600
MergeSort,1493,579600
MergeSort,2340,861100
MergeSort,1492,574900
MergeSort,1491,452800
MergeSort,1490,715600
MergeSort,1008,346900
MergeSort,2339,1508500
MergeSort,1007,307300
MergeSort,2338,1052700
MergeSort,1006,300600
MergeSort,2337,684900
MergeSort,1005,297700
MergeSort,1489,437100
MergeSort,2336,784500
MergeSort,1004,301700
MergeSort,1488,513600
MergeSort,2335,670700
MergeSort,1003,398400
MergeSort,1487,424700
MergeSort,2334,809500
MergeSort,1002,328700
MergeSort,1486,652500
MergeSort,2333,826500
MergeSort,1001,405600
MergeSort,1485,582000
MergeSort,2332,986300
MergeSort,1009,574400
MergeSort,1022,385400
MergeSort,2353,699400
MergeSort,1021,366900
MergeSort,2352,862900
MergeSort,1020,412700
MergeSort,2351,999200
MergeSort,2350,1022100
MergeSort,1019,338300
MergeSort,1018,300200
MergeSort,2349,711300
MergeSort,1017,317100
MergeSort,2348,1035900
MergeSort,1016,638800
MergeSort,2347,683800
MergeSort,1015,427700
MergeSort,1499,487200
MergeSort,2346,976400
MergeSort,1014,437900
MergeSort,1498,574400
MergeSort,2345,801500
MergeSort,1013,301700
MergeSort,1497,434700
MergeSort,2344,707000
MergeSort,1012,304200
MergeSort,1496,466000
MergeSort,2343,677900
MergeSort,1033,502600
MergeSort,2364,963100
MergeSort,1032,420600
MergeSort,2363,852600
MergeSort,1031,343300
MergeSort,2362,704000
MergeSort,1030,397800
MergeSort,2361,881900
MergeSort,2360,890800
MergeSort,1029,369000
MergeSort,1028,302800
MergeSort,2359,919900
MergeSort,1027,358900
MergeSort,2358,912400
MergeSort,1026,315200
MergeSort,2357,827600
MergeSort,1025,372900
MergeSort,2356,768500
MergeSort,600,283200
MergeSort,1024,311600
MergeSort,2355,694600
MergeSort,601,276900
MergeSort,1023,416000
MergeSort,2354,923800
MergeSort,602,190900
MergeSort,603,182400
MergeSort,604,239100
MergeSort,605,212000
MergeSort,606,474700
MergeSort,607,173000
MergeSort,608,195400
MergeSort,609,207000
MergeSort,1044,369700
MergeSort,2375,883200
MergeSort,1043,488700
MergeSort,2374,928900
MergeSort,1042,491800
MergeSort,2373,962600
MergeSort,1041,426100
MergeSort,2372,1010300
MergeSort,1040,309300
MergeSort,2371,779500
MergeSort,2370,996600
MergeSort,1039,439300
MergeSort,1038,390100
MergeSort,2369,979600
MergeSort,1037,424000
MergeSort,2368,1011700
MergeSort,610,229900
MergeSort,1036,327200
MergeSort,2367,895200
MergeSort,611,176400
MergeSort,1035,334000
MergeSort,2366,682100
MergeSort,612,206500
MergeSort,1034,308800
MergeSort,2365,901300
MergeSort,613,207500
MergeSort,614,184700
MergeSort,615,205200
MergeSort,616,207400
MergeSort,617,183500
MergeSort,618,240000
MergeSort,619,184200
MergeSort,1055,425200
MergeSort,2386,996700
MergeSort,1054,319400
MergeSort,2385,960300
MergeSort,1053,393800
MergeSort,2384,768700
MergeSort,1052,337800
MergeSort,2383,805000
MergeSort,1051,449400
MergeSort,2382,701100
MergeSort,1050,422100
MergeSort,2381,775000
MergeSort,2380,830200
MergeSort,1049,430700
MergeSort,620,201200
MergeSort,1048,316900
MergeSort,2379,760400
MergeSort,621,184900
MergeSort,1047,420700
MergeSort,2378,704300
MergeSort,622,176500
MergeSort,1046,437400
MergeSort,2377,950900
MergeSort,623,198900
MergeSort,1045,497000
MergeSort,2376,734000
MergeSort,624,249300
MergeSort,625,237100
MergeSort,626,231800
MergeSort,627,178700
MergeSort,628,255000
MergeSort,629,257500
MergeSort,1066,363000
MergeSort,2397,891000
MergeSort,1065,428700
MergeSort,2396,983700
MergeSort,1064,379600
MergeSort,2395,832200
MergeSort,1063,327200
MergeSort,2394,702700
MergeSort,1062,899100
MergeSort,2393,859400
MergeSort,1061,475600
MergeSort,2392,845300
MergeSort,1060,403900
MergeSort,2391,850400
MergeSort,2390,918900
MergeSort,630,403900
MergeSort,631,240300
MergeSort,1059,403900
MergeSort,632,653300
MergeSort,1058,320600
MergeSort,2389,840400
MergeSort,633,204900
MergeSort,1057,505500
MergeSort,2388,760000
MergeSort,634,254500
MergeSort,1056,526300
MergeSort,2387,1113100
MergeSort,635,226600
MergeSort,636,238100
MergeSort,637,225700
MergeSort,638,216600
MergeSort,639,201500
MergeSort,1077,348300
MergeSort,1076,453300
MergeSort,1075,341300
MergeSort,1074,842400
MergeSort,1073,724200
MergeSort,1072,323900
MergeSort,1071,611300
MergeSort,1070,498900
MergeSort,640,182100
MergeSort,641,238500
MergeSort,642,195500
MergeSort,643,230100
MergeSort,1069,369400
MergeSort,644,320100
MergeSort,1068,364100
MergeSort,2399,734900
MergeSort,645,198000
MergeSort,1067,321800
MergeSort,2398,729800
MergeSort,646,194300
MergeSort,647,249800
MergeSort,648,231200
MergeSort,649,200800
MergeSort,1080,474900
MergeSort,1088,393000
MergeSort,1087,436200
MergeSort,1086,396800
MergeSort,1085,371100
MergeSort,1084,369100
MergeSort,1083,461100
MergeSort,1082,456400
MergeSort,1081,328100
MergeSort,650,831800
MergeSort,651,196100
MergeSort,652,268100
MergeSort,653,242400
MergeSort,654,184700
MergeSort,655,221800
MergeSort,1079,609600
MergeSort,656,229600
MergeSort,1078,440100
MergeSort,657,241600
MergeSort,658,190600
MergeSort,659,188400
MergeSort,1091,438300
MergeSort,1090,361100
MergeSort,1099,377200
MergeSort,1098,473400
MergeSort,1097,480800
MergeSort,1096,402900
MergeSort,1095,487000
MergeSort,1094,424900
MergeSort,1093,574600
MergeSort,1092,440400
MergeSort,660,269900
MergeSort,661,189900
MergeSort,662,224400
MergeSort,663,187600
MergeSort,664,293000
MergeSort,665,212300
MergeSort,666,189900
MergeSort,667,271800
MergeSort,1089,464500
MergeSort,668,193600
MergeSort,669,209100
MergeSort,670,201000
MergeSort,671,194400
MergeSort,672,297600
MergeSort,673,195800
MergeSort,674,223100
MergeSort,675,282400
MergeSort,676,211000
MergeSort,677,224200
MergeSort,678,248400
MergeSort,679,213300
MergeSort,680,221800
MergeSort,681,236400
MergeSort,682,232000
MergeSort,683,241600
MergeSort,200,129400
MergeSort,684,461000
MergeSort,201,60300
MergeSort,685,210200
MergeSort,202,58000
MergeSort,686,267900
MergeSort,203,128900
MergeSort,687,216400
MergeSort,204,53900
MergeSort,688,196500
MergeSort,205,76500
MergeSort,689,291500
MergeSort,206,79500
MergeSort,207,74400
MergeSort,208,73600
MergeSort,209,55800
MergeSort,690,199000
MergeSort,691,200300
MergeSort,692,249100
MergeSort,693,198900
MergeSort,210,69500
MergeSort,694,270900
MergeSort,211,93000
MergeSort,695,198500
MergeSort,212,86100
MergeSort,696,228400
MergeSort,213,67000
MergeSort,697,355900
MergeSort,214,83400
MergeSort,698,260200
MergeSort,215,62100
MergeSort,699,211400
MergeSort,216,72700
MergeSort,217,57400
MergeSort,218,76000
MergeSort,219,73100
MergeSort,220,76000
MergeSort,221,68400
MergeSort,222,63500
MergeSort,223,68500
MergeSort,224,63600
MergeSort,225,90500
MergeSort,226,86600
MergeSort,227,66600
MergeSort,228,74800
MergeSort,229,84800
MergeSort,230,79400
MergeSort,231,90300
MergeSort,232,99400
MergeSort,233,61900
MergeSort,234,84400
MergeSort,235,109600
MergeSort,236,67800
MergeSort,237,83100
MergeSort,238,84800
MergeSort,239,66700
MergeSort,1909,756200
MergeSort,1908,665000
MergeSort,240,82700
MergeSort,241,203300
MergeSort,242,68100
MergeSort,243,78600
MergeSort,244,75800
MergeSort,245,80100
MergeSort,246,162300
MergeSort,247,87600
MergeSort,248,91300
MergeSort,249,90500
MergeSort,1907,534200
MergeSort,1906,542000
MergeSort,1905,781800
MergeSort,1904,588500
MergeSort,1903,747700
MergeSort,1902,702100
MergeSort,1901,791600
MergeSort,1900,785900
MergeSort,1919,537300
MergeSort,250,781400
MergeSort,251,163600
MergeSort,252,88600
MergeSort,253,94200
MergeSort,1910,604300
MergeSort,254,68300
MergeSort,255,93100
MergeSort,256,310800
MergeSort,257,151200
MergeSort,258,92900
MergeSort,259,69800
MergeSort,1918,561100
MergeSort,1917,798100
MergeSort,1916,535400
MergeSort,1915,534900
MergeSort,1914,664100
MergeSort,1913,701000
MergeSort,1912,764700
MergeSort,1911,949900
MergeSort,260,90600
MergeSort,261,107700
MergeSort,262,94900
MergeSort,263,67200
MergeSort,264,71200
MergeSort,1921,803000
MergeSort,265,93500
MergeSort,1920,541300
MergeSort,266,75700
MergeSort,267,88600
MergeSort,268,92900
MergeSort,269,106900
MergeSort,1929,693800
MergeSort,1928,681700
MergeSort,1927,631600
MergeSort,1926,768100
MergeSort,1925,614700
MergeSort,1924,640100
MergeSort,1923,714800
MergeSort,1922,740100
MergeSort,270,107500
MergeSort,271,104300
MergeSort,272,80200
MergeSort,273,117900
MergeSort,274,119100
MergeSort,275,88700
MergeSort,1932,798200
MergeSort,276,78200
MergeSort,1931,1061600
MergeSort,277,71200
MergeSort,1930,812400
MergeSort,278,114300
MergeSort,279,131900
MergeSort,1939,666700
MergeSort,1938,617000
MergeSort,1937,633700
MergeSort,1936,1095200
MergeSort,1935,836900
MergeSort,1934,802500
MergeSort,1933,643500
MergeSort,280,89900
MergeSort,281,103500
MergeSort,282,110300
MergeSort,283,74500
MergeSort,284,74600
MergeSort,285,78200
MergeSort,286,89700
MergeSort,1943,779800
MergeSort,287,93100
MergeSort,1942,689600
MergeSort,288,95800
MergeSort,1941,544300
MergeSort,289,81000
MergeSort,1940,781100
MergeSort,1949,654400
MergeSort,1948,705400
MergeSort,1947,968600
MergeSort,1946,881400
MergeSort,1945,808700
MergeSort,1944,819500
MergeSort,290,80500
MergeSort,291,109700
MergeSort,292,77800
MergeSort,293,81100
MergeSort,294,87600
MergeSort,295,102600
MergeSort,296,102600
MergeSort,297,110000
MergeSort,1954,781800
MergeSort,2801,956000
MergeSort,298,88700
MergeSort,1953,619200
MergeSort,2800,820100
MergeSort,299,84700
MergeSort,1952,728600
MergeSort,1951,802600
MergeSort,1950,653200
MergeSort,2809,854800
MergeSort,2808,913500
MergeSort,2807,867000
MergeSort,1959,608800
MergeSort,2806,904000
MergeSort,1958,931300
MergeSort,2805,848000
MergeSort,1957,764100
MergeSort,2804,1219600
MergeSort,1956,609900
MergeSort,2803,1152200
MergeSort,1955,839100
MergeSort,2802,1100000
MergeSort,1965,840500
MergeSort,2812,850900
MergeSort,1964,787700
MergeSort,2811,821700
MergeSort,1963,675900
MergeSort,2810,1744100
MergeSort,1962,651800
MergeSort,1961,805600
MergeSort,1960,740000
MergeSort,2819,937700
MergeSort,2818,1074000
MergeSort,2817,871000
MergeSort,1969,550200
MergeSort,2816,972800
MergeSort,1968,677000
MergeSort,2815,987300
MergeSort,1967,655900
MergeSort,2814,819000
MergeSort,1966,608900
MergeSort,2813,905600
MergeSort,1976,801500
MergeSort,2823,1038400
MergeSort,1975,691400
MergeSort,2822,1011200
MergeSort,1974,612600
MergeSort,2821,886000
MergeSort,1973,1621700
MergeSort,2820,1065100
MergeSort,1972,588000
MergeSort,1971,590200
MergeSort,1970,595700
MergeSort,2829,918500
MergeSort,2828,939800
MergeSort,2827,853700
MergeSort,1979,632700
MergeSort,2826,1013200
MergeSort,1978,601300
MergeSort,2825,886500
MergeSort,1977,712000
MergeSort,2824,932400
MergeSort,1990,824500
MergeSort,1503,585100
MergeSort,1987,736600
MergeSort,2834,837900
MergeSort,1502,471700
MergeSort,1986,644400
MergeSort,2833,879400
MergeSort,1501,475900
MergeSort,1985,602200
MergeSort,2832,1391000
MergeSort,1500,578300
MergeSort,1984,816900
MergeSort,2831,1229800
MergeSort,1983,601200
MergeSort,2830,1134000
MergeSort,1982,773500
MergeSort,1981,554700
MergeSort,1980,555200
MergeSort,1509,465600
MergeSort,1508,432400
MergeSort,2839,890800
MergeSort,1507,630900
MergeSort,2838,921000
MergeSort,1506,487600
MergeSort,2837,864300
MergeSort,1505,577400
MergeSort,1989,762200
MergeSort,2836,838000
MergeSort,1504,419600
MergeSort,1988,663800
MergeSort,2835,924000
MergeSort,1514,416800
MergeSort,1998,582500
MergeSort,2845,867000
MergeSort,1513,436800
MergeSort,1997,618700
MergeSort,2844,899400
MergeSort,1512,579900
MergeSort,1996,818500
MergeSort,2843,844700
MergeSort,1511,602700
MergeSort,1995,834600
MergeSort,2842,936100
MergeSort,1510,474900
MergeSort,1994,698100
MergeSort,2841,1210700
MergeSort,1993,818100
MergeSort,2840,1547000
MergeSort,1992,682400
MergeSort,1991,1288400
MergeSort,1519,526800
MergeSort,1518,430900
MergeSort,2849,1015200
MergeSort,1517,524300
MergeSort,2848,1072800
MergeSort,1516,417000
MergeSort,2847,853100
MergeSort,1515,465800
MergeSort,1999,560300
MergeSort,2846,972000
MergeSort,1525,636700
MergeSort,2856,936000
MergeSort,1524,543800
MergeSort,2855,1001300
MergeSort,1523,413600
MergeSort,2854,880200
MergeSort,1522,772000
MergeSort,2853,942000
MergeSort,1521,605600
MergeSort,2852,1008900
MergeSort,1520,563800
MergeSort,2851,1038700
MergeSort,2850,900600
MergeSort,1529,567000
MergeSort,1528,579600
MergeSort,2859,1215400
MergeSort,1527,535000
MergeSort,2858,857900
MergeSort,1526,535600
MergeSort,2857,1314500
MergeSort,2870,985100
MergeSort,1536,481100
MergeSort,2867,908100
MergeSort,1535,730000
MergeSort,2866,1183600
MergeSort,1534,431600
MergeSort,2865,990900
MergeSort,1533,418600
MergeSort,2864,864500
MergeSort,1532,430400
MergeSort,2863,924600
MergeSort,1531,592700
MergeSort,2862,1212600
MergeSort,1530,709400
MergeSort,2861,846100
MergeSort,2860,900100
MergeSort,1539,540800
MergeSort,1538,593900
MergeSort,2869,881400
MergeSort,1537,443400
MergeSort,2868,846800
MergeSort,1550,640900
MergeSort,2881,1192600
MergeSort,2880,987700
MergeSort,1547,425900
MergeSort,2878,882600
MergeSort,1546,435600
MergeSort,2877,1184800
MergeSort,1545,1744500
MergeSort,2876,1048800
MergeSort,1544,445100
MergeSort,2875,928800
MergeSort,1543,455900
MergeSort,2874,1131500
MergeSort,1542,475100
MergeSort,2873,844700
MergeSort,1541,759600
MergeSort,2872,1305900
MergeSort,1540,579000
MergeSort,2871,896200
MergeSort,1549,611300
MergeSort,1548,609500
MergeSort,2879,980100
MergeSort,1561,637900
MergeSort,2892,1255900
MergeSort,1560,634700
MergeSort,2891,857400
MergeSort,2890,993200
MergeSort,1558,550600
MergeSort,2405,911000
MergeSort,2889,1098600
MergeSort,1557,662500
MergeSort,2404,850600
MergeSort,2888,1043800
MergeSort,1556,592300
MergeSort,2403,833100
MergeSort,2887,1035300
MergeSort,1555,540500
MergeSort,2402,842800
MergeSort,2886,978500
MergeSort,1554,500700
MergeSort,2401,836200
MergeSort,2885,927800
MergeSort,1553,470000
MergeSort,2400,728900
MergeSort,2884,1244700
MergeSort,1552,538700
MergeSort,2883,1037600
MergeSort,1551,645000
MergeSort,2882,1089300
MergeSort,2409,1021400
MergeSort,2408,1114300
MergeSort,2407,693400
MergeSort,1559,437800
MergeSort,2406,723800
MergeSort,1572,644700
MergeSort,1571,506100
MergeSort,1570,460000
MergeSort,1569,612100
MergeSort,2416,712500
MergeSort,1568,604900
MergeSort,2415,917000
MergeSort,2899,1017700
MergeSort,1567,640800
MergeSort,2414,1054100
MergeSort,2898,869500
MergeSort,1566,672500
MergeSort,2413,1026400
MergeSort,2897,960700
MergeSort,1565,501400
MergeSort,2412,727100
MergeSort,2896,1135100
MergeSort,1564,646400
MergeSort,2411,969900
MergeSort,2895,1264600
MergeSort,1563,512100
MergeSort,2410,747200
MergeSort,2894,1060800
MergeSort,1562,464900
MergeSort,2893,862100
MergeSort,2419,713100
MergeSort,2418,699400
MergeSort,2417,974500
MergeSort,1583,453700
MergeSort,2430,795000
MergeSort,1582,574800
MergeSort,1581,537800
MergeSort,1580,449000
MergeSort,2427,1058400
MergeSort,1579,497100
MergeSort,2426,910800
MergeSort,1578,491200
MergeSort,2425,1523800
MergeSort,1577,434600
MergeSort,2424,839200
MergeSort,1576,437200
MergeSort,2423,768000
MergeSort,1575,618700
MergeSort,2422,695700
MergeSort,1574,434000
MergeSort,2421,828000
MergeSort,1573,476000
MergeSort,2420,975500
MergeSort,2429,758700
MergeSort,2428,1057700
MergeSort,1110,500000
MergeSort,1594,592100
MergeSort,2441,859400
MergeSort,1593,443000
MergeSort,2440,863300
MergeSort,1592,458300
MergeSort,1591,533300
MergeSort,1590,585000
MergeSort,1107,436700
MergeSort,2438,751700
MergeSort,1106,358300
MergeSort,2437,850100
MergeSort,1105,396200
MergeSort,1589,670400
MergeSort,2436,1031000
MergeSort,1104,394200
MergeSort,1588,793600
MergeSort,2435,862600
MergeSort,1103,382700
MergeSort,1587,781700
MergeSort,2434,848500
MergeSort,1102,449800
MergeSort,1586,709000
MergeSort,2433,1049700
MergeSort,1101,488700
MergeSort,1585,605900
MergeSort,2432,710300
MergeSort,1100,484300
MergeSort,1584,1071300
MergeSort,2431,1471600
MergeSort,1109,397200
MergeSort,1108,371600
MergeSort,2439,721200
MergeSort,1121,387100
MergeSort,2452,1059300
MergeSort,1120,367300
MergeSort,2451,778500
MergeSort,2450,938500
MergeSort,1118,357000
MergeSort,2449,1097000
MergeSort,1117,396800
MergeSort,2448,759700
MergeSort,1116,376900
MergeSort,2447,768500
MergeSort,1115,375100
MergeSort,1599,530100
MergeSort,2446,762900
MergeSort,1114,357200
MergeSort,1598,530600
MergeSort,2445,703400
MergeSort,1113,386200
MergeSort,1597,537600
MergeSort,2444,843000
MergeSort,1112,384100
MergeSort,1596,476000
MergeSort,2443,707200
MergeSort,1111,617700
MergeSort,1595,578300
MergeSort,2442,1070800
MergeSort,1119,374500
MergeSort,1132,406300
MergeSort,2463,714300
MergeSort,1131,392000
MergeSort,2462,1031000
MergeSort,1130,503300
MergeSort,2461,720700
MergeSort,2460,968800
MergeSort,1129,338900
MergeSort,1128,472600
MergeSort,2459,1026100
MergeSort,1127,374600
MergeSort,2458,916400
MergeSort,1126,424700
MergeSort,2457,706100
MergeSort,1125,368900
MergeSort,2456,925600
MergeSort,1124,361700
MergeSort,2455,706800
MergeSort,1123,439100
MergeSort,2454,874300
MergeSort,700,256600
MergeSort,1122,496700
MergeSort,2453,967800
MergeSort,701,309900
MergeSort,702,289500
MergeSort,703,251700
MergeSort,704,255800
MergeSort,705,265900
MergeSort,706,256000
MergeSort,707,242600
MergeSort,708,235500
MergeSort,709,260600
MergeSort,1143,501800
MergeSort,2474,885200
MergeSort,1142,499100
MergeSort,2473,720400
MergeSort,1141,474500
MergeSort,2472,1159400
MergeSort,1140,673900
MergeSort,2471,717600
MergeSort,2470,1071200
MergeSort,1139,380700
MergeSort,1138,496100
MergeSort,2469,798600
MergeSort,1137,409000
MergeSort,2468,1055500
MergeSort,1136,377600
MergeSort,2467,995300
MergeSort,1135,495000
MergeSort,2466,1095000
MergeSort,710,202200
MergeSort,1134,527600
MergeSort,2465,961500
MergeSort,711,280100
MergeSort,1133,358000
MergeSort,2464,1057000
MergeSort,712,228600
MergeSort,713,222900
MergeSort,714,233600
MergeSort,715,332400
MergeSort,716,227400
MergeSort,717,235800
MergeSort,718,269100
MergeSort,719,207500
MergeSort,1154,455700
MergeSort,2001,612400
MergeSort,2485,958300
MergeSort,1153,558500
MergeSort,2000,559200
MergeSort,2484,758500
MergeSort,1152,488200
MergeSort,2483,742900
MergeSort,1151,376200
MergeSort,2482,888200
MergeSort,1150,409800
MergeSort,2481,713100
MergeSort,2480,750700
MergeSort,1149,462500
MergeSort,1148,485800
MergeSort,2479,711800
MergeSort,1147,377900
MergeSort,2478,732100
MergeSort,720,270300
MergeSort,1146,378300
MergeSort,2477,940800
MergeSort,721,250000
MergeSort,1145,425100
MergeSort,2476,807100
MergeSort,722,208900
MergeSort,1144,503800
MergeSort,2475,959400
MergeSort,723,293300
MergeSort,724,210100
MergeSort,725,217400
MergeSort,726,230800
MergeSort,727,259800
MergeSort,728,301500
MergeSort,729,312700
MergeSort,1165,453700
MergeSort,2012,981700
MergeSort,2496,971900
MergeSort,1164,562000
MergeSort,2011,629600
MergeSort,2495,918800
MergeSort,1163,483800
MergeSort,2010,827200
MergeSort,2494,808600
MergeSort,1162,444300
MergeSort,2493,852600
MergeSort,1161,531000
MergeSort,2492,783900
MergeSort,1160,450200
MergeSort,2491,760200
MergeSort,2490,836300
MergeSort,2009,813700
MergeSort,2008,842300
MergeSort,2007,723000
MergeSort,1159,543100
MergeSort,2006,793700
MergeSort,730,302400
MergeSort,1158,457300
MergeSort,2005,663800
MergeSort,2489,1011700
MergeSort,731,234000
MergeSort,1157,523000
MergeSort,2004,610500
MergeSort,2488,913300
MergeSort,732,254300
MergeSort,1156,455400
MergeSort,2003,577400
MergeSort,2487,794300
MergeSort,733,308200
MergeSort,1155,543700
MergeSort,2002,579900
MergeSort,2486,741800
MergeSort,734,270400
MergeSort,735,332200
MergeSort,736,302500
MergeSort,737,244600
MergeSort,738,224600
MergeSort,739,264700
MergeSort,1176,467600
MergeSort,2023,811500
MergeSort,1175,450400
MergeSort,2022,599900
MergeSort,1174,445300
MergeSort,2021,835800
MergeSort,1173,441700
MergeSort,2020,692700
MergeSort,1172,545900
MergeSort,1171,629500
MergeSort,1170,742000
MergeSort,2019,622400
MergeSort,2018,1178000
MergeSort,740,237400
MergeSort,2017,617100
MergeSort,741,216800
MergeSort,1169,556600
MergeSort,2016,671600
MergeSort,742,291700
MergeSort,1168,655400
MergeSort,2015,1072000
MergeSort,2499,750300
MergeSort,743,316500
MergeSort,1167,406600
MergeSort,2014,768000
MergeSort,2498,720600
MergeSort,744,283700
MergeSort,1166,469600
MergeSort,2013,617600
MergeSort,2497,967300
MergeSort,745,271900
MergeSort,746,232100
MergeSort,747,365300
MergeSort,748,243900
MergeSort,749,250000
MergeSort,1187,628200
MergeSort,2034,962200
MergeSort,1186,562200
MergeSort,2033,572800
MergeSort,1185,502500
MergeSort,2032,623400
MergeSort,1184,522100
MergeSort,2031,781200
MergeSort,1183,853700
MergeSort,2030,886200
MergeSort,1182,502500
MergeSort,1181,667800
MergeSort,1180,520000
MergeSort,750,337400
MergeSort,2029,602200
MergeSort,751,223000
MergeSort,2028,772600
MergeSort,752,233600
MergeSort,2027,811300
MergeSort,753,269300
MergeSort,1179,441300
MergeSort,2026,843200
MergeSort,754,293200
MergeSort,1178,449100
MergeSort,2025,1022000
MergeSort,755,280000
MergeSort,1177,393300
MergeSort,2024,798100
MergeSort,756,322100
MergeSort,757,241600
MergeSort,758,251500
MergeSort,759,279200
MergeSort,1190,522700
MergeSort,1198,420700
MergeSort,2045,765800
MergeSort,1197,798100
MergeSort,2044,670800
MergeSort,1196,634400
MergeSort,2043,647200
MergeSort,1195,586100
MergeSort,2042,809300
MergeSort,1194,526100
MergeSort,2041,622900
MergeSort,1193,499300
MergeSort,2040,745300
MergeSort,1192,415500
MergeSort,1191,580900
MergeSort,760,255400
MergeSort,761,218800
MergeSort,762,362800
MergeSort,2039,569600
MergeSort,763,239400
MergeSort,2038,591000
MergeSort,764,254700
MergeSort,2037,641500
MergeSort,765,263900
MergeSort,1189,444300
MergeSort,2036,619200
MergeSort,766,225300
MergeSort,1188,528000
MergeSort,2035,618900
MergeSort,767,322200
MergeSort,768,306900
MergeSort,769,282800
MergeSort,2056,735300
MergeSort,2055,615200
MergeSort,2054,717100
MergeSort,2053,573400
MergeSort,2052,581300
MergeSort,2051,840300
MergeSort,2050,640400
MergeSort,770,277000
MergeSort,771,498900
MergeSort,772,347000
MergeSort,773,239600
MergeSort,774,330100
MergeSort,2049,797700
MergeSort,775,229400
MergeSort,2048,892100
MergeSort,776,245400
MergeSort,2047,774700
MergeSort,777,281300
MergeSort,1199,574200
MergeSort,2046,602600
MergeSort,778,304700
MergeSort,779,319900
MergeSort,2067,702800
MergeSort,2066,666800
MergeSort,2065,660300
MergeSort,2064,581300
MergeSort,2063,614600
MergeSort,2062,645100
MergeSort,2061,673500
MergeSort,780,304800
MergeSort,2060,631900
MergeSort,781,419000
MergeSort,782,289200
MergeSort,783,527800
MergeSort,300,112100
MergeSort,784,304800
MergeSort,301,120700
MergeSort,785,241300
MergeSort,302,96600
MergeSort,786,276200
MergeSort,2059,1014100
MergeSort,303,519600
MergeSort,787,277800
MergeSort,2058,845800
MergeSort,304,248600
MergeSort,788,274600
MergeSort,2057,732800
MergeSort,305,246700
MergeSort,789,360400
MergeSort,306,213600
MergeSort,307,212200
MergeSort,308,214200
MergeSort,309,163800
MergeSort,2070,587000
MergeSort,2078,814600
MergeSort,2077,602800
MergeSort,2076,644300
MergeSort,2075,581300
MergeSort,2074,689900
MergeSort,2073,992100
MergeSort,790,284400
MergeSort,2072,586500
MergeSort,791,302800
MergeSort,2071,887400
MergeSort,792,318200
MergeSort,793,237000
MergeSort,310,167500
MergeSort,794,324900
MergeSort,311,170100
MergeSort,795,337700
MergeSort,312,112500
MergeSort,796,249600
MergeSort,313,88900
MergeSort,797,258600
MergeSort,314,221000
MergeSort,798,294700
MergeSort,2069,816600
MergeSort,315,118900
MergeSort,799,306900
MergeSort,2068,9151700
MergeSort,316,105200
MergeSort,317,159100
MergeSort,318,89000
MergeSort,319,87200
MergeSort,2081,589500
MergeSort,2080,713500
MergeSort,2089,656500
MergeSort,2088,903700
MergeSort,2087,757800
MergeSort,2086,966000
MergeSort,2085,871400
MergeSort,2084,884100
MergeSort,2083,781500
MergeSort,2082,587600
MergeSort,320,118500
MergeSort,321,115200
MergeSort,322,120800
MergeSort,323,88400
MergeSort,324,106600
MergeSort,325,155100
MergeSort,326,125600
MergeSort,2079,698300
MergeSort,327,132300
MergeSort,328,128300
MergeSort,329,135700
MergeSort,2092,908600
MergeSort,2091,719300
MergeSort,2090,732800
MergeSort,2099,615700
MergeSort,2098,711700
MergeSort,2097,591400
MergeSort,2096,893900
MergeSort,2095,620700
MergeSort,2094,783000
MergeSort,2093,664700
MergeSort,330,124500
MergeSort,331,120900
MergeSort,332,93900
MergeSort,333,144800
MergeSort,334,96600
MergeSort,335,95900
MergeSort,336,128300
MergeSort,337,94400
MergeSort,338,112900
MergeSort,339,96000
MergeSort,340,110500
MergeSort,341,182100
MergeSort,342,97600
MergeSort,343,144600
MergeSort,344,131000
MergeSort,345,99200
MergeSort,346,102500
MergeSort,347,145300
MergeSort,348,98200
MergeSort,349,99200
MergeSort,350,97600
MergeSort,351,100900
MergeSort,352,223400
MergeSort,353,131600
MergeSort,354,125100
MergeSort,355,118500
MergeSort,356,98400
MergeSort,357,141400
MergeSort,358,129600
MergeSort,359,136100
MergeSort,10,208400
MergeSort,11,18100
MergeSort,12,97900
MergeSort,13,29700
MergeSort,14,56200
MergeSort,15,32600
MergeSort,16,74700
MergeSort,17,81300
MergeSort,18,34600
MergeSort,19,36500
MergeSort,360,135000
MergeSort,361,100800
MergeSort,362,119400
MergeSort,363,130100
MergeSort,364,106800
MergeSort,365,144800
MergeSort,366,105000
MergeSort,367,105300
MergeSort,368,118400
MergeSort,369,104400
MergeSort,20,44500
MergeSort,21,41100
